x;y
0,184223583;0,932123343
0,932123343;-0,737707853
-0,737707853;-0,088425752
-0,088425752;0,984361773
0,984361773;-0,937936199
-0,937936199;-0,759448628
-0,759448628;-0,153524436
-0,153524436;0,952860495
0,952860495;-0,815886245
-0,815886245;-0,33134073
-0,33134073;0,780426641
0,780426641;-0,218131484
-0,218131484;0,904837312
0,904837312;-0,637461121
-0,637461121;0,187286637
0,187286637;0,929847431
0,929847431;-0,72923249
-0,72923249;-0,063560049
-0,063560049;0,99192024
0,99192024;-0,967811526
-0,967811526;-0,8733183
-0,8733183;-0,525369707
-0,525369707;0,447973342
0,447973342;0,598639771
0,598639771;0,28326085
0,28326085;0,839526581
0,839526581;-0,409609762
-0,409609762;0,664439686
0,664439686;0,117039808
0,117039808;0,972603367
0,972603367;-0,891914617
-0,891914617;-0,59102337
-0,59102337;0,301382753
0,301382753;0,818336872
0,818336872;-0,339350472
-0,339350472;0,769682514
0,769682514;-0,184822346
-0,184822346;0,931681401
0,931681401;-0,736060466
-0,736060466;-0,083570019
-0,083570019;0,986032104
0,986032104;-0,944518619
-0,944518619;-0,784230844
-0,784230844;-0,230036034
-0,230036034;0,894166846
0,894166846;-0,599068696
-0,599068696;0,282233394
0,282233394;0,840688622
0,840688622;-0,413514719
-0,413514719;0,658011154
0,658011154;0,134042642
0,134042642;0,96406514
0,96406514;-0,85884319
-0,85884319;-0,475223248
-0,475223248;0,548325728
0,548325728;0,398677791
0,398677791;0,682112038
0,682112038;0,069446336
0,069446336;0,990354413
0,990354413;-0,961603726
-0,961603726;-0,849363451
-0,849363451;-0,442836545
-0,442836545;0,607791588
0,607791588;0,261178771
0,261178771;0,863571299
0,863571299;-0,491510778
-0,491510778;0,51683431
0,51683431;0,465764592
0,465764592;0,56612669
0,56612669;0,359001141
0,359001141;0,742236362
0,742236362;-0,101829634
-0,101829634;0,979261451
0,979261451;-0,917905981
-0,917905981;-0,685102779
-0,685102779;0,061268366
0,061268366;0,992492375
0,992492375;-0,970082228
-0,970082228;-0,882119058
-0,882119058;-0,556268065
-0,556268065;0,38113168
0,38113168;0,709477285
0,709477285;-0,006716035
-0,006716035;0,99990979
0,99990979;-0,999639175
-0,999639175;-0,998556961
-0,998556961;-0,994232011
-0,994232011;-0,976994582
-0,976994582;-0,909036825
-0,909036825;-0,652695898
-0,652695898;0,147976129
0,147976129;0,956206131
0,956206131;-0,828660328
-0,828660328;-0,373355879
-0,373355879;0,721210776
0,721210776;-0,040289966
-0,040289966;0,996753437
0,996753437;-0,98703483
-0,98703483;-0,94847551
-0,94847551;-0,799211587
-0,799211587;-0,277478322
-0,277478322;0,846011562
0,846011562;-0,431471125
-0,431471125;0,627665337
0,627665337;0,21207245
0,21207245;0,910050552
0,910050552;-0,656384015
-0,656384015;0,13832005
0,13832005;0,961735128
0,961735128;-0,849868911
-0,849868911;-0,444554333
-0,444554333;0,604742891
0,604742891;0,268572072
0,268572072;0,855738084
0,855738084;-0,464575338
-0,464575338;0,568339511
0,568339511;0,3539804
0,3539804;0,749395753
0,749395753;-0,12318799
-0,12318799;0,969649438
0,969649438;-0,880440067
-0,880440067;-0,550349423
-0,550349423;0,394231025
0,394231025;0,689163798
0,689163798;0,050106518
0,050106518;0,994978674
0,994978674;-0,979965122
-0,979965122;-0,920663281
-0,920663281;-0,695241754
-0,695241754;0,033277808
0,033277808;0,997785175
0,997785175;-0,991150511
-0,991150511;-0,964758671
-0,964758671;-0,861518585
-0,861518585;-0,484428545
-0,484428545;0,53065797
0,53065797;0,436804238
0,436804238;0,618404115
0,618404115;0,235152701
0,235152701;0,889406415
0,889406415;-0,582087541
-0,582087541;0,32234819
0,32234819;0,792183289
0,792183289;-0,255108726
-0,255108726;0,869839076
0,869839076;-0,513240037
-0,513240037;0,473169329
0,473169329;0,552221573
0,552221573;0,39010267
0,39010267;0,695639814
0,695639814;0,032170497
0,032170497;0,997930118
0,997930118;-0,991729042
-0,991729042;-0,967052984
-0,967052984;-0,870382948
-0,870382948;-0,515132954
-0,515132954;0,469276079
0,469276079;0,559559923
0,559559923;0,373785386
0,373785386;0,720568971
0,720568971;-0,038439283
-0,038439283;0,997044843
0,997044843;-0,988196838
-0,988196838;-0,953065981
-0,953065981;-0,81666953
-0,81666953;-0,333898241
-0,333898241;0,777023929
0,777023929;-0,207532372
-0,207532372;0,913860629
0,913860629;-0,670282499
-0,670282499;0,101442742
0,101442742;0,97941874
0,97941874;-0,918522138
-0,918522138;-0,687365834
-0,687365834;0,05505642
0,05505642;0,993937581
0,993937581;-0,975823831
-0,975823831;-0,904464298
-0,904464298;-0,636111334
-0,636111334;0,190724741
0,190724741;0,927248146
0,927248146;-0,719578249
-0,719578249;-0,035585713
-0,035585713;0,997467314
0,997467314;-0,989882085
-0,989882085;-0,959733084
-0,959733084;-0,842175187
-0,842175187;-0,41851809
-0,41851809;0,649685217
0,649685217;0,155818238
0,155818238;0,951441353
0,951441353;-0,810481298
-0,810481298;-0,313759867
-0,313759867;0,803109491
0,803109491;-0,28996971
-0,28996971;0,831835134
0,831835134;-0,383899381
-0,383899381;0,705242531
0,705242531;0,005265944
0,005265944;0,99994454
0,99994454;-0,999778165
-0,999778165;-0,999112758
-0,999112758;-0,996452605
-0,996452605;-0,985835587
-0,985835587;-0,943743608
-0,943743608;-0,781303994
-0,781303994;-0,220871862
-0,220871862;0,902431241
0,902431241;-0,628764289
-0,628764289;0,209310938
0,209310938;0,912377863
0,912377863;-0,664866729
-0,664866729;0,115904467
0,115904467;0,973132309
0,973132309;-0,893972983
-0,893972983;-0,598375387
-0,598375387;0,283893791
0,283893791;0,83880863
0,83880863;-0,407199837
-0,407199837;0,668376586
0,668376586;0,106545478
0,106545478;0,977296122
0,977296122;-0,910215421
-0,910215421;-0,656984224
-0,656984224;0,136743459
0,136743459;0,962602453
0,962602453;-0,853206964
-0,853206964;-0,455924245
-0,455924245;0,584266165
0,584266165;0,317266097
0,317266097;0,798684447
0,798684447;-0,275793692
-0,275793692;0,847875679
0,847875679;-0,437786336
-0,437786336;0,616686249
0,616686249;0,239396141
0,239396141;0,885378975
0,885378975;-0,56779186
-0,56779186;0,355224808
0,355224808;0,747630671
0,747630671;-0,117903242
-0,117903242;0,972197651
0,972197651;-0,890336546
-0,890336546;-0,585398331
-0,585398331;0,314617587
0,314617587;0,802031548
0,802031548;-0,286509207
-0,286509207;0,835824949
0,835824949;-0,397206689
-0,397206689;0,684453692
0,684453692;0,063046287
0,063046287;0,992050331
0,992050331;-0,96832772
-0,96832772;-0,875317148
-0,875317148;-0,53236022
-0,53236022;0,433185192
0,433185192;0,624701178
0,624701178;0,219496876
0,219496876;0,903642243
0,903642243;-0,633138605
-0,633138605;0,198271014
0,198271014;0,92137721
0,92137721;-0,697871927
-0,697871927;0,025949547
0,025949547;0,998653242
0,998653242;-0,994616596
-0,994616596;-0,978524345
-0,978524345;-0,915019787
-0,915019787;-0,67452242
-0,67452242;0,09003901
0,09003901;0,983785953
0,983785953;-0,935669603
-0,935669603;-0,750955214
-0,750955214;-0,127867466
-0,127867466;0,967299822
0,967299822;-0,871337893
-0,871337893;-0,518459448
-0,518459448;0,462399602
0,462399602;0,572373216
0,572373216;0,344777803
0,344777803;0,762256533
0,762256533;-0,162070045
-0,162070045;0,947466601
0,947466601;-0,79538592
-0,79538592;-0,265277524
-0,265277524;0,859255671
0,859255671;-0,476640615
-0,476640615;0,545627447
0,545627447;0,404581377
0,404581377;0,672627818
0,672627818;0,095143636
0,095143636;0,981895377
0,981895377;-0,928237063
-0,928237063;-0,723248091
-0,723248091;-0,046175602
-0,046175602;0,995735628
0,995735628;-0,98297888
-0,98297888;-0,932494956
-0,932494956;-0,739093687
-0,739093687;-0,092518956
-0,092518956;0,982880486
0,982880486;-0,932108098
-0,932108098;-0,737651014
-0,737651014;-0,088258038
-0,088258038;0,984421037
0,984421037;-0,938169558
-0,938169558;-0,760324239
-0,760324239;-0,156185897
-0,156185897;0,951211931
0,951211931;-0,809608276
-0,809608276;-0,310931122
-0,310931122;0,806643675
0,806643675;-0,301348037
-0,301348037;0,818378721
0,818378721;-0,339487461
-0,339487461;0,769496527
0,769496527;-0,18424981
-0,18424981;0,932104015
0,932104015;-0,737635789
-0,737635789;-0,088213115
-0,088213115;0,984436893
0,984436893;-0,938231992
-0,938231992;-0,76055854
-0,76055854;-0,156898586
-0,156898586;0,950765667
0,950765667;-0,807910708
-0,807910708;-0,305439424
-0,305439424;0,813413516
0,813413516;-0,323283097
-0,323283097;0,790976079
0,790976079;-0,251286314
-0,251286314;0,873710377
0,873710377;-0,526739646
-0,526739646;0,445090691
0,445090691;0,603788554
0,603788554;0,270878764
0,270878764;0,85324939
0,85324939;-0,456069044
-0,456069044;0,584002055
0,584002055;0,3178832
0,3178832;0,797900542
0,797900542;-0,27329055
-0,27329055;0,850624551
0,850624551;-0,447124253
-0,447124253;0,600159805
0,600159805;0,279616417
0,279616417;0,843629319
0,843629319;-0,423420855
-0,423420855;0,641429559
0,641429559;0,177136242
0,177136242;0,937245504
0,937245504;-0,756858269
-0,756858269;-0,145668879
-0,145668879;0,957561156
0,957561156;-0,833846733
-0,833846733;-0,390600749
-0,390600749;0,694862109
0,694862109;0,034333298
0,034333298;0,997642449
0,997642449;-0,990580913
-0,990580913;-0,962501092
-0,962501092;-0,852816703
-0,852816703;-0,454592658
-0,454592658;0,58669103
0,58669103;0,311587271
0,311587271;0,805826746
0,805826746;-0,298713488
-0,298713488;0,821540504
0,821540504;-0,349857601
-0,349857601;0,755199318
0,755199318;-0,14065202
-0,14065202;0,960434018
0,960434018;-0,844867008
-0,844867008;-0,427600521
-0,427600521;0,634315589
0,634315589;0,195287467
0,195287467;0,923725611
0,923725611;-0,706538008
-0,706538008;0,001608086
0,001608086;0,999994828
0,999994828;-0,999979313
-0,999979313;-0,999917251
-0,999917251;-0,999669017
-0,999669017;-0,998676289
-0,998676289;-0,994708659
-0,994708659;-0,978890633
-0,978890633;-0,916453744
-0,916453744;-0,67977493
-0,67977493;0,075812089
0,075812089;0,988505054
0,988505054;-0,954284485
-0,954284485;-0,821317755
-0,821317755;-0,349125709
-0,349125709;0,756222479
0,756222479;-0,143744876
-0,143744876;0,958674821
0,958674821;-0,838114825
-0,838114825;-0,404872921
-0,404872921;0,672155836
0,672155836;0,096413065
0,096413065;0,981409042
0,981409042;-0,926327414
-0,926327414;-0,716164957
-0,716164957;-0,025784492
-0,025784492;0,99867032
0,99867032;-0,994684816
-0,994684816;-0,978795766
-0,978795766;-0,916082304
-0,916082304;-0,678413575
-0,678413575;0,079510042
0,079510042;0,987356306
0,987356306;-0,949744952
-0,949744952;-0,804030946
-0,804030946;-0,292931524
-0,292931524;0,828382245
0,828382245;-0,372434287
-0,372434287;0,722585404
0,722585404;-0,044259334
-0,044259334;0,996082223
0,996082223;-0,984359589
-0,984359589;-0,937927601
-0,937927601;-0,759416371
-0,759416371;-0,153426449
-0,153426449;0,952920649
0,952920649;-0,816115528
-0,816115528;-0,33208911
-0,33208911;0,779433646
0,779433646;-0,215033617
-0,215033617;0,907521087
0,907521087;-0,647189047
-0,647189047;0,162292675
0,162292675;0,947322175
0,947322175;-0,794838607
-0,794838607;-0,263536821
-0,263536821;0,861096687
0,861096687;-0,48297501
-0,48297501;0,533470279
0,533470279;0,430818924
0,430818924;0,62879011
0,62879011;0,209245995
0,209245995;0,912432227
0,912432227;-0,665065139
-0,665065139;0,115376722
0,115376722;0,973376424
0,973376424;-0,894923325
-0,894923325;-0,601775516
-0,601775516;0,275732457
0,275732457;0,847943225
0,847943225;-0,438015425
-0,438015425;0,616284975
0,616284975;0,24038566
0,24038566;0,884429469
0,884429469;-0,564430971
-0,564430971;0,362835358
0,362835358;0,736701006
0,736701006;-0,085456744
-0,085456744;0,98539429
0,98539429;-0,942003812
-0,942003812;-0,774742365
-0,774742365;-0,200451465
-0,200451465;0,919638421
0,919638421;-0,69146965
-0,69146965;0,043739447
0,043739447;0,996173722
0,996173722;-0,984724167
-0,984724167;-0,93936337
-0,93936337;-0,764807081
-0,764807081;-0,169859743
-0,169859743;0,942295335
0,942295335;-0,775840997
-0,775840997;-0,203858505
-0,203858505;0,91688342
0,91688342;-0,68135041
-0,68135041;0,071523238
0,071523238;0,989768853
0,989768853;-0,959284765
-0,959284765;-0,84045452
-0,84045452;-0,412727599
-0,412727599;0,659311858
0,659311858;0,130615748
0,130615748;0,965879053
0,965879053;-0,86584469
-0,86584469;-0,499374054
-0,499374054;0,501251109
0,501251109;0,497494651
0,497494651;0,504998144
0,504998144;0,489953749
0,489953749;0,519890648
0,519890648;0,459427428
0,459427428;0,577852878
0,577852878;0,332172104
0,332172104;0,779323387
0,779323387;-0,214689882
-0,214689882;0,907816509
0,907816509;-0,648261627
-0,648261627;0,159513725
0,159513725;0,949110743
0,949110743;-0,801622405
-0,801622405;-0,28519696
-0,28519696;0,837325388
0,837325388;-0,402227611
-0,402227611;0,676425898
0,676425898;0,084896009
0,084896009;0,985585335
0,985585335;-0,942756907
-0,942756907;-0,77758117
-0,77758117;-0,209264952
-0,209264952;0,91241636
0,91241636;-0,665007227
-0,665007227;0,115530776
0,115530776;0,97330528
0,97330528;-0,894646334
-0,894646334;-0,600784127
-0,600784127;0,278116866
0,278116866;0,845302018
0,845302018;-0,429071004
-0,429071004;0,631796147
0,631796147;0,201667257
0,201667257;0,918660635
0,918660635;-0,687874725
-0,687874725;0,053656726
0,053656726;0,994241912
0,994241912;-0,977033957
-0,977033957;-0,909190708
-0,909190708;-0,653255487
-0,653255487;0,146514538
0,146514538;0,95706698
0,95706698;-0,831954409
-0,831954409;-0,384296277
-0,384296277;0,704632742
0,704632742;0,006985397
0,006985397;0,999902408
0,999902408;-0,999609653
-0,999609653;-0,998438916
-0,998438916;-0,993760539
-0,993760539;-0,975120018
-0,975120018;-0,9017181
-0,9017181;-0,626191064
-0,626191064;0,215769502
0,215769502;0,906887044
0,906887044;-0,644888222
-0,644888222;0,168238363
0,168238363;0,943391706
0,943391706;-0,779975824
-0,779975824;-0,216724571
-0,216724571;0,90606092
0,90606092;-0,641892783
-0,641892783;0,17594731
0,17594731;0,938085088
0,938085088;-0,760007265
-0,760007265;-0,155222085
-0,155222085;0,951812209
0,951812209;-0,811892962
-0,811892962;-0,318340363
-0,318340363;0,797318826
0,797318826;-0,271434622
-0,271434622;0,852646492
0,852646492;-0,454012081
-0,454012081;0,587746061
0,587746061;0,309109134
0,309109134;0,808903086
0,808903086;-0,308648405
-0,308648405;0,809472324
0,809472324;-0,310490886
-0,310490886;0,807190819
0,807190819;-0,303114037
-0,303114037;0,816243761
0,816243761;-0,332507753
-0,332507753;0,778877188
0,778877188;-0,213299347
-0,213299347;0,909006777
0,909006777;-0,65258664
-0,65258664;0,148261353
0,148261353;0,956037142
0,956037142;-0,828014035
-0,828014035;-0,371214483
-0,371214483;0,724399616
0,724399616;-0,049509607
-0,049509607;0,995097598
0,995097598;-0,980438458
-0,980438458;-0,92251914
-0,92251914;-0,702083127
-0,702083127;0,014158566
0,014158566;0,99959907
0,99959907;-0,998396601
-0,998396601;-0,993591548
-0,993591548;-0,974448327
-0,974448327;-0,899099086
-0,899099086;-0,616758332
-0,616758332;0,239218321
0,239218321;0,88554919
0,88554919;-0,568394735
-0,568394735;0,353854849
0,353854849;0,749573491
0,749573491;-0,123720837
-0,123720837;0,969386309
0,969386309;-0,879419632
-0,879419632;-0,546757779
-0,546757779;0,402111861
0,402111861;0,676612102
0,676612102;0,084392126
0,084392126;0,985755938
0,985755938;-0,943429539
-0,943429539;-0,780118589
-0,780118589;-0,217170025
-0,217170025;0,90567436
0,90567436;-0,640492093
-0,640492093;0,179539757
0,179539757;0,935530951
0,935530951;-0,750436322
-0,750436322;-0,126309346
-0,126309346;0,968091898
0,968091898;-0,874403847
-0,874403847;-0,529164175
-0,529164175;0,439970551
0,439970551;0,612851828
0,612851828;0,248825274
0,248825274;0,876171966
0,876171966;-0,535354629
-0,535354629;0,426790843
0,426790843;0,635699153
0,635699153;0,191773173
0,191773173;0,9264461
0,9264461;-0,716604753
-0,716604753;-0,027044745
-0,027044745;0,998537164
0,998537164;-0,994152934
-0,994152934;-0,976680113
-0,976680113;-0,907808086
-0,907808086;-0,648231041
-0,648231041;0,159593035
0,159593035;0,949060126
0,949060126;-0,801430246
-0,801430246;-0,284580878
-0,284580878;0,838027448
0,838027448;-0,404580007
-0,404580007;0,672630035
0,672630035;0,095137671
0,095137671;0,981897647
0,981897647;-0,928245979
-0,928245979;-0,723281196
-0,723281196;-0,046271377
-0,046271377;0,995717919
0,995717919;-0,98290835
-0,98290835;-0,932217648
-0,932217648;-0,738059488
-0,738059488;-0,089463616
-0,089463616;0,983992523
0,983992523;-0,93648257
-0,93648257;-0,753999207
-0,753999207;-0,137029609
-0,137029609;0,962445772
0,962445772;-0,85260373
-0,85260373;-0,45386624
-0,45386624;0,588010873
0,588010873;0,308486427
0,308486427;0,809672248
0,809672248;-0,3111383
-0,3111383;0,806385917
0,806385917;-0,300516495
-0,300516495;0,819379673
0,819379673;-0,342766097
-0,342766097;0,765022806
0,765022806;-0,170519787
-0,170519787;0,941846004
0,941846004;-0,774147792
-0,774147792;-0,198609608
-0,198609608;0,921108448
0,921108448;-0,696881544
-0,696881544;0,028712227
0,028712227;0,998351216
0,998351216;-0,993410301
-0,993410301;-0,973728054
-0,973728054;-0,896292645
-0,896292645;-0,606681012
-0,606681012;0,2638763
0,2638763;0,860738597
0,860738597;-0,481741864
-0,481741864;0,535849553
0,535849553;0,425730514
0,425730514;0,637507059
0,637507059;0,187169498
0,187169498;0,929935158
0,929935158;-0,729558796
-0,729558796;-0,064512073
-0,064512073;0,991676385
0,991676385;-0,966844105
-0,966844105;-0,869575045
-0,869575045;-0,512321518
-0,512321518;0,475053325
0,475053325;0,548648677
0,548648677;0,397969258
0,397969258;0,683240939
0,683240939;0,066363639
0,066363639;0,991191735
0,991191735;-0,96492211
-0,96492211;-0,862149358
-0,862149358;-0,486603031
-0,486603031;0,52643498
0,52643498;0,445732424
0,445732424;0,602645212
0,602645212;0,273637498
0,273637498;0,85024504
0,85024504;-0,445833255
-0,445833255;0,602465418
0,602465418;0,27407084
0,27407084;0,84977035
0,84977035;-0,444219294
-0,444219294;0,605338438
0,605338438;0,267130751
0,267130751;0,857282324
0,857282324;-0,469865966
-0,469865966;0,558451948
0,558451948;0,376262843
0,376262843;0,716852547
0,716852547;-0,027755147
-0,027755147;0,998459304
0,998459304;-0,993841962
-0,993841962;-0,97544369
-0,97544369;-0,902980786
-0,902980786;-0,630748598
-0,630748598;0,204312412
0,204312412;0,916512877
0,916512877;-0,679991706
-0,679991706;0,075222559
0,075222559;0,988683133
0,988683133;-0,954988675
-0,954988675;-0,82400674
-0,82400674;-0,357974215
-0,357974215;0,743708922
0,743708922;-0,106205923
-0,106205923;0,977440604
0,977440604;-0,910780269
-0,910780269;-0,659041395
-0,659041395;0,131328879
0,131328879;0,965505451
0,965505451;-0,864401553
-0,864401553;-0,494380089
-0,494380089;0,511176655
0,511176655;0,477396854
0,477396854;0,544184487
0,544184487;0,407726489
0,407726489;0,66751822
0,66751822;0,108838851
0,108838851;0,976308209
0,976308209;-0,906355438
-0,906355438;-0,64296036
-0,64296036;0,173203952
0,173203952;0,940000782
0,940000782;-0,767202942
-0,767202942;-0,177200707
-0,177200707;0,937199819
0,937199819;-0,756687001
-0,756687001;-0,145150434
-0,145150434;0,957862703
0,957862703;-0,835001915
-0,835001915;-0,394456396
-0,394456396;0,688808303
0,688808303;0,051086243
0,051086243;0,994780391
0,994780391;-0,979176054
-0,979176054;-0,917571491
-0,917571491;-0,683874883
-0,683874883;0,064630289
0,064630289;0,991645852
0,991645852;-0,96672299
-0,96672299;-0,869106678
-0,869106678;-0,510692836
-0,510692836;0,478385655
0,478385655;0,54229433
0,54229433;0,411833718
0,411833718;0,660785977
0,660785977;0,126723786
0,126723786;0,967882164
0,967882164;-0,873591767
-0,873591767;-0,526325152
-0,526325152;0,445963669
0,445963669;0,602232812
0,602232812;0,27463128
0,27463128;0,84915532
0,84915532;-0,442129516
-0,442129516;0,609042983
0,609042983;0,25813329
0,25813329;0,866734409
0,866734409;-0,502457072
-0,502457072;0,495073781
0,495073781;0,509803903
0,509803903;0,480199961
0,480199961;0,538815994
0,538815994;0,419354648
0,419354648;0,648283358
0,648283358;0,159457377
0,159457377;0,94914669
0,94914669;-0,801758879
-0,801758879;-0,285634599
-0,285634599;0,836825751
0,836825751;-0,400554676
-0,400554676;0,679111903
0,679111903;0,077614047
0,077614047;0,987952119
0,987952119;-0,95209878
-0,95209878;-0,812984174
-0,812984174;-0,321886536
-0,321886536;0,792778117
0,792778117;-0,256994284
-0,256994284;0,867907876
0,867907876;-0,506528162
-0,506528162;0,486858442
0,486858442;0,525937715
0,525937715;0,44677904
0,44677904;0,600776979
0,600776979;0,278134042
0,278134042;0,845282909
0,845282909;-0,429006394
-0,429006394;0,631907028
0,631907028;0,201387015
0,201387015;0,91888654
0,91888654;-0,688704949
-0,688704949;0,051370988
0,051370988;0,994722043
0,994722043;-0,978943887
-0,978943887;-0,916662267
-0,916662267;-0,680539423
-0,680539423;0,073732188
0,073732188;0,989127129
0,989127129;-0,956744954
-0,956744954;-0,830721814
-0,830721814;-0,380197464
-0,380197464;0,710899777
0,710899777;-0,010756986
-0,010756986;0,999768575
0,999768575;-0,999074405
-0,999074405;-0,996299334
-0,996299334;-0,985224727
-0,985224727;-0,941335525
-0,941335525;-0,77222514
-0,77222514;-0,192663334
-0,192663334;0,92576168
0,92576168;-0,714069375
-0,714069375;-0,019790145
-0,019790145;0,9992167
0,9992167;-0,996868028
-0,996868028;-0,987491732
-0,987491732;-0,950279843
-0,950279843;-0,80606356
-0,80606356;-0,299476926
-0,299476926;0,820627141
0,820627141;-0,34685781
-0,34685781;0,759379319
0,759379319;-0,153313902
-0,153313902;0,952989695
0,952989695;-0,816378718
-0,816378718;-0,332948423
-0,332948423;0,778290696
0,778290696;-0,211472814
-0,211472814;0,910558498
0,910558498;-0,658233557
-0,658233557;0,13345717
0,13345717;0,964378368
0,964378368;-0,860051272
-0,860051272;-0,479376382
-0,479376382;0,540396569
0,540396569;0,415943096
0,415943096;0,653982682
0,653982682;0,144613304
0,144613304;0,958173984
0,958173984;-0,836194769
-0,836194769;-0,398443382
-0,398443382;0,682485742
0,682485742;0,068426424
0,068426424;0,990635649
0,990635649;-0,962717978
-0,962717978;-0,853651811
-0,853651811;-0,45744283
-0,45744283;0,581492115
0,581492115;0,32373384
0,32373384;0,790392801
0,790392801;-0,24944156
-0,24944156;0,875557816
0,875557816;-0,533202979
-0,533202979;0,431389166
0,431389166;0,627806775
0,627806775;0,211717306
0,211717306;0,910351565
0,910351565;-0,657479942
-0,657479942;0,135440251
0,135440251;0,963311877
0,963311877;-0,855939544
-0,855939544;-0,465265007
-0,465265007;0,567056946
0,567056946;0,356892839
0,356892839;0,745255003
0,745255003;-0,110810038
-0,110810038;0,975442271
0,975442271;-0,902975249
-0,902975249;-0,630728599
-0,630728599;0,204362868
0,204362868;0,916471637
0,916471637;-0,679840521
-0,679840521;0,075633731
0,075633731;0,988559077
0,988559077;-0,954498099
-0,954498099;-0,822133241
-0,822133241;-0,351806133
-0,351806133;0,752464889
0,752464889;-0,132406818
-0,132406818;0,964936869
0,964936869;-0,862206322
-0,862206322;-0,486799483
-0,486799483;0,526052528
0,526052528;0,446537477
0,446537477;0,601208564
0,601208564;0,277096525
0,277096525;0,846435032
0,846435032;-0,432904525
-0,432904525;0,625187344
0,625187344;0,21828157
0,21828157;0,904706312
0,904706312;-0,636987023
-0,636987023;0,188495066
0,188495066;0,92893922
0,92893922;-0,72585615
-0,72585615;-0,053734301
-0,053734301;0,99422525
0,99422525;-0,976967695
-0,976967695;-0,908931753
-0,908931753;-0,652313864
-0,652313864;0,148973246
0,148973246;0,955613944
0,955613944;-0,82639602
-0,82639602;-0,365860764
-0,365860764;0,732291802
0,732291802;-0,072502567
-0,072502567;0,989486756
0,989486756;-0,958168079
-0,958168079;-0,836172134
-0,836172134;-0,398367676
-0,398367676;0,68260639
0,68260639;0,068097032
0,068097032;0,990725588
0,990725588;-0,963074383
-0,963074383;-0,855024533
-0,855024533;-0,462133906
-0,462133906;0,572864506
0,572864506;0,343652514
0,343652514;0,763805899
0,763805899;-0,166798902
-0,166798902;0,944356253
0,944356253;-0,783617464
-0,783617464;-0,228112661
-0,228112661;0,895929228
0,895929228;-0,605378364
-0,605378364;0,267034073
0,267034073;0,857385607
0,857385607;-0,470220159
-0,470220159;0,557786004
0,557786004;0,377749549
0,377749549;0,714610557
0,714610557;-0,021336497
-0,021336497;0,999089508
0,999089508;-0,996359689
-0,996359689;-0,985465261
-0,985465261;-0,94228356
-0,94228356;-0,775796615
-0,775796615;-0,203720774
-0,203720774;0,916995692
0,916995692;-0,681762199
-0,681762199;0,070400609
0,070400609;0,990087508
0,990087508;-0,960546549
-0,960546549;-0,845299345
-0,845299345;-0,429061966
-0,429061966;0,631811659
0,631811659;0,201628056
0,201628056;0,918692254
0,918692254;-0,687990914
-0,687990914;0,053337003
0,053337003;0,994310328
0,994310328;-0,977306057
-0,977306057;-0,910254259
-0,910254259;-0,657125633
-0,657125633;0,136371804
0,136371804;0,962805462
0,962805462;-0,853988716
-0,853988716;-0,458593455
-0,458593455;0,579384087
0,579384087;0,32862816
0,32862816;0,784007065
0,784007065;-0,229334157
-0,229334157;0,894811689
0,894811689;-0,601375918
-0,601375918;0,27669401
0,27669401;0,846880849
0,846880849;-0,434414346
-0,434414346;0,622568352
0,622568352;0,224817295
0,224817295;0,898914368
0,898914368;-0,616094081
-0,616094081;0,240856168
0,240856168;0,883976613
0,883976613;-0,562829304
-0,562829304;0,366446348
0,366446348;0,731434147
0,731434147;-0,069991824
-0,069991824;0,990202289
0,990202289;-0,961001147
-0,961001147;-0,847046408
-0,847046408;-0,434975236
-0,434975236;0,621593089
0,621593089;0,227244064
0,227244064;0,896720271
0,896720271;-0,608214489
-0,608214489;0,260150271
0,260150271;0,864643673
0,864643673;-0,495217362
-0,495217362;0,509519529
0,509519529;0,480779699
0,480779699;0,537701762
0,537701762;0,42175363
0,42175363;0,644247752
0,644247752;0,169889669
0,169889669;0,942275001
0,942275001;-0,775764355
-0,775764355;-0,203620669
-0,203620669;0,917077246
0,917077246;-0,682061351
-0,682061351;0,069584626
0,069584626;0,99031596
0,99031596;-0,9614514
-0,9614514;-0,848777588
-0,848777588;-0,440846786
-0,440846786;0,611308222
0,611308222;0,252604515
0,252604515;0,872381918
0,872381918;-0,522100422
-0,522100422;0,454822299
0,454822299;0,586273352
0,586273352;0,312567113
0,312567113;0,804603599
0,804603599;-0,294773904
-0,294773904;0,826216691
0,826216691;-0,36526804
-0,36526804;0,733158518
0,733158518;-0,075042824
-0,075042824;0,988737149
0,988737149;-0,9552023
-0,9552023;-0,82482287
-0,82482287;-0,360665532
-0,360665532;0,739840747
0,739840747;-0,094728663
-0,094728663;0,982052961
0,982052961;-0,928856036
-0,928856036;-0,72554707
-0,72554707;-0,052837102
-0,052837102;0,994416481
0,994416481;-0,977728277
-0,977728277;-0,911905167
-0,911905167;-0,663142067
-0,663142067;0,120485199
0,120485199;0,970966634
0,970966634;-0,885552408
-0,885552408;-0,568406134
-0,568406134;0,353828933
0,353828933;0,749610172
0,749610172;-0,12383082
-0,12383082;0,969331856
0,969331856;-0,879208493
-0,879208493;-0,546015149
-0,546015149;0,403734913
0,403734913;0,67399624
0,67399624;0,091458138
0,091458138;0,983270818
0,983270818;-0,933643003
-0,933643003;-0,743378514
-0,743378514;-0,105223231
-0,105223231;0,977856143
0,977856143;-0,912405274
-0,912405274;-0,66496677
-0,66496677;0,11563839
